relative_path,row_count,columns,bytes
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/4_rayyan_025_cleaned_by_uniclean.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259857
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/4_rayyan_05_cleaned_by_uniclean.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259668
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/4_rayyan_075_cleaned_by_uniclean.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259675
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/4_rayyan_125_cleaned_by_uniclean.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259763
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/4_rayyan_15_cleaned_by_uniclean.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259619
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/4_rayyan_175_cleaned_by_uniclean.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259646
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/4_rayyan_1_cleaned_by_uniclean.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259688
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/4_rayyan_2_cleaned_by_uniclean.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259759
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/5_tax_025_cleaned_by_uniclean.csv,200000,index|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,15888751
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/5_tax_05_cleaned_by_uniclean.csv,200000,index|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,15891365
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/5_tax_075_cleaned_by_uniclean.csv,200000,index|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,15894897
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/5_tax_125_cleaned_by_uniclean.csv,200000,index|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,15901909
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/5_tax_15_cleaned_by_uniclean.csv,200000,index|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,15905408
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/5_tax_175_cleaned_by_uniclean.csv,200000,index|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,15903237
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/5_tax_1_cleaned_by_uniclean.csv,200000,index|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,15898498
result_assets/UnicleanResult/Uniclean_cleaned_data/artificial_error_cleaned_data/5_tax_2_cleaned_by_uniclean.csv,200000,index|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,15906497
result_assets/UnicleanResult/Uniclean_cleaned_data/original_error_cleaned_data/1_hospital_cleaned_by_uniclean.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,303324
result_assets/UnicleanResult/Uniclean_cleaned_data/original_error_cleaned_data/2_flights_cleaned_by_uniclean.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,158816
result_assets/UnicleanResult/Uniclean_cleaned_data/original_error_cleaned_data/3_beers_cleaned_by_uniclean.csv,2410,index|id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,237848
result_assets/UnicleanResult/Uniclean_cleaned_data/original_error_cleaned_data/4_rayyan_cleaned_by_uniclean.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259763
result_assets/UnicleanResult/Uniclean_cleaned_data/original_error_cleaned_data/5_tax50k_cleaned_by_uniclean.csv,50000,index|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,3937956
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/1_hospitals_025_cleaned_by_baran.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,303291
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/1_hospitals_05_cleaned_by_baran.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,303740
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/1_hospitals_075_cleaned_by_baran.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,303105
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/1_hospitals_125_cleaned_by_baran.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,303658
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/1_hospitals_15_cleaned_by_baran.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,303248
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/1_hospitals_175_cleaned_by_baran.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,304375
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/1_hospitals_1_cleaned_by_baran.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,302714
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/1_hospitals_2_cleaned_by_baran.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,304439
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/2_flights_025_cleaned_by_baran.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,158775
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/2_flights_05_cleaned_by_baran.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,158788
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/2_flights_075_cleaned_by_baran.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,158765
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/2_flights_125_cleaned_by_baran.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,158807
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/2_flights_15_cleaned_by_baran.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,158792
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/2_flights_175_cleaned_by_baran.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,158817
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/2_flights_1_cleaned_by_baran.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,158749
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/2_flights_2_cleaned_by_baran.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,158604
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/3_beers_025_cleaned_by_baran.csv,2410,index|id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,238374
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/3_beers_05_cleaned_by_baran.csv,2410,index|id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,238095
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/3_beers_075_cleaned_by_baran.csv,2410,index|id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,237884
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/3_beers_125_cleaned_by_baran.csv,2410,index|id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,238254
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/3_beers_15_cleaned_by_baran.csv,2410,index|id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,238360
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/3_beers_175_cleaned_by_baran.csv,2410,index|id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,238961
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/3_beers_1_cleaned_by_baran.csv,2410,index|id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,238462
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/3_beers_2_cleaned_by_baran.csv,2410,index|id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,237558
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/4_rayyan_025_cleaned_by_baran.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,260728
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/4_rayyan_05_cleaned_by_baran.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259454
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/4_rayyan_075_cleaned_by_baran.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259320
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/4_rayyan_125_cleaned_by_baran.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,258718
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/4_rayyan_15_cleaned_by_baran.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,260858
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/4_rayyan_175_cleaned_by_baran.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259166
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/4_rayyan_1_cleaned_by_baran.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259416
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/4_rayyan_2_cleaned_by_baran.csv,1000,index|id|article_title|article_language|journal_title|journal_abbreviation|journal_issn|article_jvolumn|article_jissue|article_jcreated_at|article_pagination|author_list,259703
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/5_tax_025_cleaned_by_baran.csv,10000,tno|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,798212
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/5_tax_05_cleaned_by_baran.csv,10000,tno|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,799476
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/5_tax_075_cleaned_by_baran.csv,10000,tno|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,798874
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/5_tax_125_cleaned_by_baran.csv,10000,tno|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,797814
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/5_tax_15_cleaned_by_baran.csv,10000,tno|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,799281
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/5_tax_175_cleaned_by_baran.csv,10000,tno|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,796707
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/5_tax_1_cleaned_by_baran.csv,10000,tno|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,798517
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/baran/5_tax_2_cleaned_by_baran.csv,10000,tno|fname|lname|gender|areacode|phone|city|state|zip|maritalstatus|haschild|salary|rate|singleexemp|marriedexemp|childexemp,798590
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/1_hospital_025_cleaned_by_bigdansing.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,302051
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/1_hospital_05_cleaned_by_bigdansing.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,300923
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/1_hospital_075_cleaned_by_bigdansing.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,299832
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/1_hospital_125_cleaned_by_bigdansing.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,298855
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/1_hospital_15_cleaned_by_bigdansing.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,296662
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/1_hospital_175_cleaned_by_bigdansing.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,298146
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/1_hospital_1_cleaned_by_bigdansing.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,298973
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/1_hospital_2_cleaned_by_bigdansing.csv,1000,index|ProviderNumber|HospitalName|Address1|Address2|Address3|City|State|ZipCode|CountyName|PhoneNumber|HospitalType|HospitalOwner|EmergencyService|Condition|MeasureCode|MeasureName|Score|Sample|Stateavg,296049
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/2_flights_025_cleaned_by_bigdansing.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,156898
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/2_flights_05_cleaned_by_bigdansing.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,156213
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/2_flights_075_cleaned_by_bigdansing.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,155587
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/2_flights_125_cleaned_by_bigdansing.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,153891
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/2_flights_15_cleaned_by_bigdansing.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,152650
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/2_flights_175_cleaned_by_bigdansing.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,151930
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/2_flights_1_cleaned_by_bigdansing.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,154455
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/2_flights_2_cleaned_by_bigdansing.csv,2376,index|src|flight|sched_dep_time|act_dep_time|sched_arr_time|act_arr_time,151303
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/3_beers_025_cleaned_by_bigdansing.csv,2410,id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,234568
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/3_beers_05_cleaned_by_bigdansing.csv,2410,id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,234526
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/3_beers_075_cleaned_by_bigdansing.csv,2410,id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,234421
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/3_beers_125_cleaned_by_bigdansing.csv,2410,id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,234335
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/3_beers_15_cleaned_by_bigdansing.csv,2410,id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,234161
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/3_beers_175_cleaned_by_bigdansing.csv,2410,id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,234211
result_assets/UnicleanResult/baseline_cleaned_data/artificial_error_cleaned_data/bigdansing/3_beers_1_cleaned_by_bigdansing.csv,2410,id|beer_name|style|ounces|abv|ibu|brewery_id|brewery_name|city|state,234511
