error_idx,row_idx,col,error_type,action,original_action,dirty_value,result_value
85,1174,4,1,0,0,0.30351617690733,
86,1203,3,1,3,3,-1.4207294186873316,-1.5334244037083111
87,1223,3,1,3,3,-0.857254493582434,-0.5755170310299852
88,1288,5,1,0,0,1.7200251439611243,
89,1307,5,1,0,0,-1.5806791705686474,
90,1315,3,1,3,3,-0.8290807473271892,-0.5755170310299852
91,1373,4,1,0,0,-1.6704336214971938,
92,1378,2,1,3,3,-0.6800490539587165,-0.7133553325441913
93,1386,3,1,1,1,0.6077803116902996,0.5796065654350547
94,1391,4,1,0,0,-0.5968819767508738,
95,1420,3,1,3,3,0.8049965354770138,-0.6036907772852301
96,1468,3,1,1,1,-0.6882120160509647,-0.7727332548166994
97,1482,2,1,3,3,0.8520397609731222,-0.0472297608346962
98,1482,5,1,0,0,1.6866846963396114,
99,1526,4,1,0,0,0.8576073483893016,
100,1538,3,1,1,1,-0.5755170310299852,-0.5755170310299852
101,1541,2,1,3,3,-0.8798867254715651,-0.9131930040570398
102,1551,5,1,0,0,1.7533655915826372,
103,1568,2,1,3,3,0.2525267464345766,0.05268907492172807
104,1584,4,1,0,0,1.1346529341302873,
105,1593,3,1,0,0,1.5938614306238703,
106,1613,4,1,0,0,1.8965282949179985,
107,1619,3,1,1,1,-0.857254493582434,-0.4628220460090057
108,1622,2,1,0,0,-1.7458499686939086,
109,1627,2,1,0,0,-0.38029254668944373,
110,1627,5,1,0,0,1.6866846963396114,
111,1653,2,1,0,0,1.7513092827809407,
112,1685,2,1,3,3,1.2517151039988192,1.2184088254133445
113,1690,4,1,0,0,-1.6704336214971938,
114,1724,3,1,1,1,-0.7727332548166994,-0.7727332548166994
115,1738,2,1,0,0,1.7846155613664154,
116,1738,5,1,0,0,0.919854401044816,
117,1785,4,1,0,0,-1.7396950179324402,
118,1818,3,1,1,1,-0.857254493582434,-0.7445595085614545
119,1872,4,1,0,0,1.7580055020475054,
120,1905,2,1,0,0,-0.8465804468860904,
121,1905,3,1,0,0,1.7065564156448498,
122,1930,3,1,1,1,-1.3643819261768417,-1.3925556724320867
123,1997,2,1,0,0,1.8179218399518902,
124,1997,3,1,1,1,-0.7163857623062097,1.2276027293056868
125,2011,5,1,0,0,1.6866846963396114,
126,2016,2,1,1,1,0.1859141892636271,0.08599535350720282
127,2061,4,1,0,0,0.33814687512495323,
128,2065,3,1,0,0,0.8613440279875035,
129,2096,2,1,1,1,-0.7799678897151407,-0.8132741683006156
130,2096,3,1,1,1,-0.8290807473271892,-0.7445595085614545
131,2112,2,1,1,1,-1.6126248543520096,-1.579318575766535
132,2114,2,1,0,0,0.11930163209267758,
133,2179,2,1,1,1,0.8853460395585969,0.7854272038021727
134,2181,2,1,0,0,-0.08053603942017096,
135,2182,2,1,2,2,-0.746661611129666,
136,2182,3,1,0,0,-0.8009070010719442,
137,2191,5,1,0,0,0.919854401044816,
138,2197,2,1,2,2,-1.446093461424636,
